249,24/05/2022 04:35,5,23.1,74,20.4,24,29.84,26.27,0,0,NW,-0.8,20.4,0,0,0,0,0
250,24/05/2022 04:40,5,23.2,74,20.5,25,29.84,26.28,0,0,WSW,-0.2,20.5,0,0,0,0,0
251,24/05/2022 04:45,5,23.3,74,20.6,24,29.84,26.28,0,0,S,-0.7,20.6,0,0,0,0,0
252,24/05/2022 04:50,5,23.4,73,20.6,24,29.84,26.27,0,0,SE,-0.7,20.6,0,0,0,0,0
253,24/05/2022 04:55,5,23.4,73,20.6,24,29.84,26.28,0,0,S,-0.7,20.6,0,0,0,0,0
254,24/05/2022 05:00,5,23.4,73,20.5,24,29.84,26.28,0,0,WSW,-0.7,20.5,0,0,0,0,0
255,24/05/2022 05:05,5,23.5,73,20.5,24,29.84,26.28,0,0,SE,-0.7,20.5,0,0,0,0,0
256,24/05/2022 05:10,5,23.4,73,20.5,24,29.84,26.27,0,0,SE,-0.7,20.5,0,0,0,0,0
257,24/05/2022 05:15,5,23.4,73,20.4,24,29.84,26.28,0,0,E,-0.8,20.4,0,0,0,0,0
258,24/05/2022 05:20,5,23.4,73,20.3,24,29.84,26.27,0,0,E,-0.9,20.3,0,0,0,0,0
259,24/05/2022 05:25,5,23.4,73,20.3,24,29.85,26.28,0,0,S,-0.9,20.3,0,0,0,0,0
260,24/05/2022 05:30,5,23.4,73,20.3,24,29.85,26.28,0,0,SE,-0.9,20.3,0,0,0,0,0
261,24/05/2022 05:35,5,23.4,72,20.2,24,29.84,26.28,0,0.7,SE,-1,20.2,0,0,0,0,0
262,24/05/2022 05:40,5,23.3,72,20.1,24,29.84,26.27,0,0.7,ESE,-1.1,20.1,0,0,0,0,0
263,24/05/2022 05:45,5,23.1,72,20,24,29.84,26.27,0,0.7,ESE,-1.2,20,0,0,0,0,0
264,24/05/2022 05:50,5,23.1,72,19.9,26,29.84,26.28,0,0.7,SE,-0.1,19.9,0,0,0,0,0
265,24/05/2022 05:55,5,23,72,19.7,26,29.84,26.27,0,0,E,-0.3,19.7,0,0,0,0,0
266,24/05/2022 06:00,5,22.9,71,19.7,26,29.84,26.28,0,0,SE,-0.3,19.7,0,0,0,0,0
267,24/05/2022 06:05,5,22.9,71,19.8,26,29.85,26.28,0,0,E,-0.2,19.8,0,0,0,0,0
268,24/05/2022 06:10,5,22.7,71,19.9,26,29.84,26.28,0,0.7,SE,-0.1,19.9,0,0,0,0,0
269,24/05/2022 06:15,5,22.7,71,19.8,25,29.85,26.28,0,0.7,SE,-0.8,19.8,0,0,0,0,0
270,24/05/2022 06:20,5,22.7,71,19.7,25,29.85,26.28,0,0,E,-0.9,19.7,0,0,0,0,0
271,24/05/2022 06:25,5,22.6,71,19.8,25,29.85,26.29,0,0,S,-0.8,19.8,0,0,0,0,0
272,24/05/2022 06:30,5,22.6,72,20,24,29.85,26.29,0,0.7,SE,-1.2,20,0,0,0,0,0
273,24/05/2022 06:35,5,22.6,72,20.1,24,29.85,26.28,0,0,E,-1.1,20.1,0,0,0,0,0
274,24/05/2022 06:40,5,22.6,72,20.5,24,29.85,26.29,0,0.7,SSE,-0.7,20.5,0,0,0,0,0
275,24/05/2022 06:45,5,22.6,72,20.9,22,29.86,26.29,0,0.7,SE,-1.6,20.9,0,0,0,0,0
276,24/05/2022 06:50,5,22.6,71,21.2,20,29.86,26.29,0,0.7,SE,-2.6,21.2,0,0,0,0,0
277,24/05/2022 06:55,5,22.6,71,21.3,20,29.86,26.3,0,0.7,S,-2.5,21.3,0,0,0,0,0
278,24/05/2022 07:00,5,22.6,71,22.1,19,29.87,26.3,0,0,S,-2.6,22.1,0,0,0,0,0
279,24/05/2022 07:05,5,22.7,71,22.4,19,29.87,26.3,0,0,SE,-2.3,22.4,0,0,0,0,0
280,24/05/2022 07:10,5,22.7,71,22.7,19,29.87,26.31,0,0.7,S,-2.1,22.7,0,0,0,0,0
281,24/05/2022 07:15,5,22.9,71,22.8,19,29.88,26.31,0,0,E,-2,22.8,0,0,0,0,0
282,24/05/2022 07:20,5,23,72,22.9,19,29.88,26.31,0,0.7,E,-1.9,22.9,0,0,0,0,0
283,24/05/2022 07:25,5,23.1,72,22.8,19,29.88,26.31,0,0,SE,-2,22.8,0,0,0,0,0
284,24/05/2022 07:30,5,23.1,72,22.9,19,29.88,26.31,0,0,ESE,-1.9,22.9,0,0,0,0,0
285,24/05/2022 07:35,5,23.2,72,23.7,21,29.88,26.31,0,0,NE,0.1,23.7,0,0,0,0,0
286,24/05/2022 07:40,5,23.4,72,24.2,20,29.88,26.32,0,0,NW,-0.1,24.2,0,0,0,0,0
287,24/05/2022 07:45,5,23.5,72,25.2,18,29.88,26.31,0,0,NNE,-0.8,25.2,0,0,0,0,0
288,24/05/2022 07:50,5,23.6,72,25.3,18,29.88,26.31,0,0,NE,-0.7,25.3,0,0,0,0,0
289,24/05/2022 07:55,5,23.8,72,26,17,29.88,26.31,0,0,NW,-0.9,26,0,0,0,0,0
290,24/05/2022 08:00,5,23.9,71,26.4,17,29.88,26.31,0,0.7,N,-0.6,26.4,0,0,0,0,0
291,24/05/2022 08:05,5,24.1,70,26.1,18,29.88,26.31,0,0.7,NW,0,26.1,0,0,0,0,0
292,24/05/2022 08:10,5,24.1,69,26.1,18,29.88,26.32,0,0,NNW,0,26.1,0,0,0,0,0
293,24/05/2022 08:15,5,24.3,69,26.1,19,29.88,26.31,0,0,NW,0.7,26.1,0,0,0,0,0
294,24/05/2022 08:20,5,24.4,69,25.8,19,29.88,26.32,0,0,NW,0.5,25.8,0,0,0,0,0
295,24/05/2022 08:25,5,24.6,68,25.3,19,29.88,26.32,0,0,NNW,0,25.3,0,0,0,0,0
296,24/05/2022 08:30,5,24.8,68,25.6,19,29.89,26.32,1.6,6.9,NW,0.3,25.6,0,0,0,0,0
297,24/05/2022 08:35,5,25,66,25.1,19,29.88,26.32,0,0.7,S,-0.1,25.1,0,0,0,0,0
298,24/05/2022 08:40,5,25,66,25.3,19,29.89,26.33,0,0,NW,0,25.3,0,0,0,0,0
299,24/05/2022 08:45,5,25.1,66,25.1,19,29.9,26.33,0,0,NNW,-0.1,25.1,0,0,0,0,0
300,24/05/2022 08:50,5,25.1,65,25.3,19,29.89,26.32,0,0,NW,0,25.3,0,0,0,0,0
