NO.,Fecha/hora,Intervalo,Temperatura interior,Humedad interior,Temperatura exterior,Humedad exterior,Presion relativa,Presion absoluta,Velocidad del viento(mph),ráfaga(mph),Direccion del viento,Punto de rocio(c°),sensacion termica(°C),Hora de lluvia(mm),24 Hour Rainfall(mm),Semana de lluvia(mm),Mes de lluvia(mm),Total de lluvia(mm)
3008,24/09/2018 12:36,5,26.2,59,26.2,59,29.86,26.31,0,0,---,17.6,26.2,0,0,0,0,0
3009,24/09/2018 12:40,5,24.2,52,23.6,52,29.88,26.33,0,0,---,13.2,23.6,0,0,0,0,0
3010,24/09/2018 12:41,5,26.2,59,26.2,59,29.86,26.32,0,0,---,17.6,26.2,0,0,0,0,0
3011,24/09/2018 12:45,5,24.2,52,23.6,52,29.88,26.33,0,0,---,13.2,23.6,0,0,0,0,0
3012,24/09/2018 12:46,5,26.2,59,26.2,59,29.86,26.31,0,0,---,17.6,26.2,0,0,0,0,0
3013,24/09/2018 12:50,5,24.2,52,23.6,52,29.87,26.32,0,0,---,13.2,23.6,0,0,0,0,0
3014,24/09/2018 12:51,5,26.2,59,26.1,59,29.85,26.31,0,0,---,17.5,26.1,0,0,0,0,0
3015,24/09/2018 12:55,5,24.3,52,23.6,52,29.87,26.32,0,0,---,13.2,23.6,0,0,0,0,0
3016,24/09/2018 12:56,5,26.1,59,26.1,59,29.86,26.31,0,0,---,17.5,26.1,0,0,0,0,0
3017,24/09/2018 13:00,5,24.3,52,23.6,52,29.88,26.33,0,0,---,13.2,23.6,0,0,0,0,0
3018,24/09/2018 13:01,5,26.1,59,26.1,59,29.85,26.31,0,0,---,17.5,26.1,0,0,0,0,0
3019,24/09/2018 13:05,5,24.3,52,23.6,52,29.87,26.32,0,0,---,13.2,23.6,0,0,0,0,0
3020,24/09/2018 13:06,5,26.1,59,26.1,59,29.86,26.31,0,0,---,17.5,26.1,0,0,0,0,0
3021,24/09/2018 13:10,5,24.3,52,23.6,52,29.86,26.31,0,0,---,13.2,23.6,0,0,0,0,0
3022,24/09/2018 13:11,5,26.1,59,26.1,59,29.86,26.32,0,0,---,17.5,26.1,0,0,0,0,0
3023,24/09/2018 13:15,5,24.4,52,23.6,52,29.86,26.31,0,0,---,13.2,23.6,0,0,0,0,0
3024,24/09/2018 13:16,5,26.1,59,26.1,59,29.86,26.31,0,0,---,17.5,26.1,0,0,0,0,0
3025,24/09/2018 13:20,5,24.4,52,23.7,52,29.86,26.31,0,0,---,13.3,23.7,0,0,0,0,0
3026,24/09/2018 13:21,5,26.1,59,26.1,59,29.86,26.31,0,0,---,17.5,26.1,0,0,0,0,0
3027,24/09/2018 13:25,5,24.4,52,23.7,52,29.86,26.31,0,0,---,13.3,23.7,0,0,0,0,0
3028,24/09/2018 13:26,5,26.1,59,26.1,59,29.85,26.31,0,0,---,17.5,26.1,0,0,0,0,0
3029,24/09/2018 13:30,5,24.4,52,23.7,52,29.85,26.31,0,0,---,13.3,23.7,0,0,0,0,0
3030,24/09/2018 13:31,5,26.1,59,26,59,29.86,26.32,0,0,---,17.4,26,0,0,0,0,0
3031,24/09/2018 13:35,5,24.5,52,23.7,51,29.85,26.3,0,0,---,13,23.7,0,0,0,0,0
3032,24/09/2018 13:36,5,26.1,59,26,59,29.85,26.31,0,0,---,17.4,26,0,0,0,0,0
3033,24/09/2018 13:40,5,24.6,52,23.8,51,29.85,26.3,0,0,---,13.1,23.8,0,0,0,0,0
3034,24/09/2018 13:41,5,26.1,59,26,59,29.85,26.31,0,0,---,17.4,26,0,0,0,0,0
3035,24/09/2018 13:45,5,24.6,52,23.8,51,29.85,26.3,0,0,---,13.1,23.8,0,0,0,0,0
3036,24/09/2018 13:46,5,26.1,59,26,59,29.86,26.32,0,0,---,17.4,26,0,0,0,0,0
3037,24/09/2018 13:50,5,24.7,51,23.8,51,29.84,26.29,0,0,---,13.1,23.8,0,0,0,0,0
3038,24/09/2018 13:51,5,26.1,59,25.9,60,29.86,26.31,0,0,---,17.6,25.9,0,0,0,0,0
3039,24/09/2018 13:55,5,24.7,51,23.8,51,29.83,26.28,0,0,---,13.1,23.8,0,0,0,0,0
3040,24/09/2018 13:56,5,26.1,59,25.9,60,29.86,26.31,0,0,---,17.6,25.9,0,0,0,0,0
3041,24/09/2018 14:00,5,24.7,51,23.8,50,29.84,26.29,0,0,---,12.8,23.8,0,0,0,0,0
3042,24/09/2018 14:01,5,26.1,59,25.9,60,29.86,26.31,0,0,---,17.6,25.9,0,0,0,0,0
3043,24/09/2018 14:05,5,24.7,51,23.8,49,29.84,26.29,0,0,---,12.5,23.8,0,0,0,0,0
3044,24/09/2018 14:06,5,26.1,59,25.9,60,29.86,26.31,0,0,---,17.6,25.9,0,0,0,0,0
3045,24/09/2018 14:10,5,24.7,51,23.8,49,29.83,26.28,0,0,---,12.5,23.8,0,0,0,0,0
3046,24/09/2018 14:11,5,26.1,59,25.9,60,29.87,26.32,0,0,---,17.6,25.9,0,0,0,0,0
3047,24/09/2018 14:15,5,24.6,51,23.7,49,29.83,26.28,0,0,---,12.4,23.7,0,0,0,0,0
3048,24/09/2018 14:16,5,26.1,59,25.9,60,29.86,26.31,0,0,---,17.6,25.9,0,0,0,0,0
3049,24/09/2018 14:20,5,24.6,51,23.7,49,29.83,26.28,0,0,---,12.4,23.7,0,0,0,0,0
3050,24/09/2018 14:21,5,26.1,59,25.9,60,29.87,26.32,0,0,---,17.6,25.9,0,0,0,0,0
3051,24/09/2018 14:25,5,24.6,51,23.7,49,29.82,26.27,0,0,---,12.4,23.7,0,0,0,0,0
3052,24/09/2018 14:26,5,26,59,25.8,60,29.86,26.32,0,0,---,17.5,25.8,0,0,0,0,0
3053,24/09/2018 14:30,5,24.6,51,23.7,49,29.82,26.27,0,0,---,12.4,23.7,0,0,0,0,0
3054,24/09/2018 14:31,5,26,59,25.8,60,29.86,26.32,0,0,---,17.5,25.8,0,0,0,0,0
3055,24/09/2018 14:35,5,24.6,51,23.7,49,29.82,26.27,0,0,---,12.4,23.7,0,0,0,0,0
3056,24/09/2018 14:36,5,26,59,25.7,60,29.85,26.31,0,0,---,17.4,25.7,0,0,0,0,0
3057,24/09/2018 14:40,5,24.5,50,23.7,49,29.81,26.26,0,0,---,12.4,23.7,0,0,0,0,0
3058,24/09/2018 14:41,5,26,59,25.7,60,29.87,26.32,0,0,---,17.4,25.7,0,0,0,0,0
3059,24/09/2018 14:45,5,24.5,51,23.7,49,29.8,26.26,0,0,---,12.4,23.7,0,0,0,0,0
3060,24/09/2018 14:46,5,26,59,25.7,60,29.87,26.32,0,0,---,17.4,25.7,0,0,0,0,0
3061,24/09/2018 14:50,5,24.4,51,23.7,49,29.81,26.26,0,0,---,12.4,23.7,0,0,0,0,0
3062,24/09/2018 14:51,5,26,59,25.7,60,29.86,26.32,0,0,---,17.4,25.7,0,0,0,0,0
3063,24/09/2018 14:55,5,24.4,51,23.7,49,29.8,26.26,0,0,---,12.4,23.7,0,0,0,0,0
3064,24/09/2018 14:56,5,26,59,25.7,60,29.87,26.32,0,0,---,17.4,25.7,0,0,0,0,0
3065,24/09/2018 15:00,5,24.4,51,23.6,49,29.8,26.25,0,0,---,12.3,23.6,0,0,0,0,0
3066,24/09/2018 15:01,5,26,59,25.7,60,29.87,26.32,0,0,---,17.4,25.7,0,0,0,0,0
3067,24/09/2018 15:05,5,24.3,51,23.6,49,29.8,26.25,0,0,---,12.3,23.6,0,0,0,0,0
3068,24/09/2018 15:06,5,26,59,25.7,60,29.86,26.32,0,0,---,17.4,25.7,0,0,0,0,0
3069,24/09/2018 15:10,5,24.3,51,23.6,49,29.79,26.24,0,0,---,12.3,23.6,0,0,0,0,0
3070,24/09/2018 15:11,5,26,59,25.7,60,29.86,26.31,0,0,---,17.4,25.7,0,0,0,0,0
3071,24/09/2018 15:15,5,24.2,51,23.6,50,29.79,26.24,0,0,---,12.6,23.6,0,0,0,0,0
3072,24/09/2018 15:16,5,26,59,25.7,60,29.86,26.31,0,0,---,17.4,25.7,0,0,0,0,0
3073,24/09/2018 15:20,5,24.1,51,23.6,50,29.79,26.24,0,0,---,12.6,23.6,0,0,0,0,0
3074,24/09/2018 15:21,5,26,59,25.7,60,29.85,26.31,0,0,---,17.4,25.7,0,0,0,0,0
3075,24/09/2018 15:25,5,24.1,51,23.6,50,29.78,26.23,0,0,---,12.6,23.6,0,0,0,0,0
3076,24/09/2018 15:26,5,26,59,25.7,60,29.85,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3077,24/09/2018 15:30,5,24.1,51,23.6,50,29.78,26.23,0,0,---,12.6,23.6,0,0,0,0,0
3078,24/09/2018 15:31,5,26,59,25.7,60,29.85,26.31,0,0,---,17.4,25.7,0,0,0,0,0
3079,24/09/2018 15:35,5,24,51,23.6,50,29.78,26.23,0,0,---,12.6,23.6,0,0,0,0,0
3080,24/09/2018 15:36,5,26,60,25.7,60,29.85,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3081,24/09/2018 15:40,5,24.1,51,23.6,50,29.78,26.23,0,0,---,12.6,23.6,0,0,0,0,0
3082,24/09/2018 15:41,5,26,60,25.7,60,29.85,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3083,24/09/2018 15:45,5,24.1,51,23.6,50,29.78,26.23,0,0,---,12.6,23.6,0,0,0,0,0
3084,24/09/2018 15:46,5,26,59,25.7,60,29.85,26.31,0,0,---,17.4,25.7,0,0,0,0,0
3085,24/09/2018 15:50,5,24.1,51,23.6,50,29.77,26.22,0,0,---,12.6,23.6,0,0,0,0,0
3086,24/09/2018 15:51,5,26,60,25.7,60,29.85,26.31,0,0,---,17.4,25.7,0,0,0,0,0
3087,24/09/2018 15:55,5,24.1,51,23.6,50,29.77,26.22,0,0,---,12.6,23.6,0,0,0,0,0
3088,24/09/2018 15:56,5,26,60,25.7,60,29.84,26.29,0,0,---,17.4,25.7,0,0,0,0,0
3089,24/09/2018 16:00,5,24.1,51,23.6,50,29.76,26.21,0,0,---,12.6,23.6,0,0,0,0,0
3090,24/09/2018 16:01,5,26,60,25.7,60,29.84,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3091,24/09/2018 16:05,5,24.1,51,23.6,50,29.76,26.21,0,0,---,12.6,23.6,0,0,0,0,0
3092,24/09/2018 16:06,5,26,60,25.7,60,29.85,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3093,24/09/2018 16:10,5,24.1,51,23.6,50,29.75,26.2,0,0,---,12.6,23.6,0,0,0,0,0
3094,24/09/2018 16:11,5,26,60,25.7,60,29.85,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3095,24/09/2018 16:15,5,24.1,51,23.6,50,29.76,26.21,0,0,---,12.6,23.6,0,0,0,0,0
3096,24/09/2018 16:16,5,26,60,25.7,60,29.84,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3097,24/09/2018 16:20,5,24.1,51,23.6,50,29.75,26.2,0,0,---,12.6,23.6,0,0,0,0,0
3098,24/09/2018 16:21,5,26,60,25.7,60,29.84,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3099,24/09/2018 16:25,5,24.1,51,23.6,51,29.76,26.21,0,0,---,12.9,23.6,0,0,0,0,0
3100,24/09/2018 16:26,5,26,60,25.7,60,29.85,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3101,24/09/2018 16:30,5,24.3,51,23.6,51,29.75,26.2,0,0,---,12.9,23.6,0,0,0,0,0
3102,24/09/2018 16:31,5,26,59,25.7,60,29.84,26.3,0,0,---,17.4,25.7,0,0,0,0,0
3103,24/09/2018 16:35,5,24.3,51,23.6,51,29.75,26.2,0,0,---,12.9,23.6,0,0,0,0,0
3104,24/09/2018 16:36,5,25.2,60,25.7,60,29.84,26.29,0,0,---,17.4,25.7,0,0,0,0,0
3105,24/09/2018 16:40,5,24.4,51,23.6,51,29.75,26.2,0,0,---,12.9,23.6,0,0,0,0,0
3106,24/09/2018 16:41,5,25.2,60,25.6,60,29.84,26.29,0,0,---,17.3,25.6,0,0,0,0,0
3107,24/09/2018 16:45,5,24.4,51,23.7,51,29.75,26.2,0,0,---,13,23.7,0,0,0,0,0
3108,24/09/2018 16:46,5,25.2,60,25.6,60,29.84,26.29,0,0,---,17.3,25.6,0,0,0,0,0
3109,24/09/2018 16:50,5,24.4,51,23.7,51,29.74,26.19,0,0,---,13,23.7,0,0,0,0,0
3110,24/09/2018 16:51,5,25.2,60,25.6,60,29.84,26.29,0,0,---,17.3,25.6,0,0,0,0,0
3111,24/09/2018 16:55,5,24.4,51,23.7,51,29.74,26.19,0,0,---,13,23.7,0,0,0,0,0
3112,24/09/2018 16:56,5,25.2,60,25.6,60,29.84,26.3,0,0,---,17.3,25.6,0,0,0,0,0
3113,24/09/2018 17:00,5,24.5,51,23.7,50,29.73,26.18,0,0,---,12.7,23.7,0,0,0,0,0
3114,24/09/2018 17:01,5,25.2,60,25.6,60,29.84,26.29,0,0,---,17.3,25.6,0,0,0,0,0
3115,24/09/2018 17:05,5,24.5,51,23.8,50,29.74,26.19,0,0,---,12.8,23.8,0,0,0,0,0
3116,24/09/2018 17:06,5,25.2,60,25.6,60,29.84,26.3,0,0,---,17.3,25.6,0,0,0,0,0
3117,24/09/2018 17:10,5,24.6,51,23.8,50,29.74,26.19,0,0,---,12.8,23.8,0,0,0,0,0
3118,24/09/2018 17:11,5,25.2,60,25.5,60,29.84,26.3,0,0,---,17.2,25.5,0,0,0,0,0
3119,24/09/2018 17:15,5,24.6,51,23.8,50,29.74,26.19,0,0,---,12.8,23.8,0,0,0,0,0
3120,24/09/2018 17:16,5,25.2,60,25.5,60,29.84,26.3,0,0,---,17.2,25.5,0,0,0,0,0
3121,24/09/2018 17:20,5,24.6,51,23.8,49,29.74,26.19,0,0,---,12.5,23.8,0,0,0,0,0
3122,24/09/2018 17:21,5,25.2,60,25.5,60,29.84,26.29,0,0,---,17.2,25.5,0,0,0,0,0
3123,24/09/2018 17:25,5,24.6,51,23.8,48,29.74,26.19,0,0,---,12.2,23.8,0,0,0,0,0
3124,24/09/2018 17:26,5,25.2,60,25.4,60,29.84,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3125,24/09/2018 17:30,5,24.6,50,23.8,48,29.73,26.18,0,0,---,12.2,23.8,0,0,0,0,0
3126,24/09/2018 17:31,5,25.2,60,25.4,60,29.84,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3127,24/09/2018 17:35,5,24.6,50,23.8,48,29.73,26.18,0,0,---,12.2,23.8,0,0,0,0,0
3128,24/09/2018 17:36,5,25.2,60,25.4,60,29.84,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3129,24/09/2018 17:40,5,24.7,50,23.7,48,29.72,26.18,0,0,---,12.1,23.7,0,0,0,0,0
3130,24/09/2018 17:41,5,25.2,60,25.4,60,29.83,26.28,0,0,---,17.1,25.4,0,0,0,0,0
3131,24/09/2018 17:45,5,24.7,50,23.8,49,29.72,26.18,0,0,---,12.5,23.8,0,0,0,0,0
3132,24/09/2018 17:46,5,25.2,60,25.4,60,29.84,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3133,24/09/2018 17:50,5,24.7,50,23.8,49,29.73,26.18,0,0,---,12.5,23.8,0,0,0,0,0
3134,24/09/2018 17:51,5,25.2,60,25.4,60,29.83,26.28,0,0,---,17.1,25.4,0,0,0,0,0
3135,24/09/2018 17:55,5,24.7,50,23.9,49,29.72,26.17,0,0,---,12.6,23.9,0,0,0,0,0
3136,24/09/2018 17:56,5,25.2,60,25.4,60,29.83,26.28,0,0,---,17.1,25.4,0,0,0,0,0
3137,24/09/2018 18:00,5,24.7,50,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3138,24/09/2018 18:01,5,25.2,60,25.4,60,29.83,26.28,0,0,---,17.1,25.4,0,0,0,0,0
3139,24/09/2018 18:05,5,24.7,50,23.8,48,29.72,26.17,0,0,---,12.2,23.8,0,0,0,0,0
3140,24/09/2018 18:06,5,25.2,60,25.4,60,29.83,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3141,24/09/2018 18:10,5,24.7,50,23.9,50,29.72,26.17,0,0,---,12.9,23.9,0,0,0,0,0
3142,24/09/2018 18:11,5,25.2,60,25.4,60,29.84,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3143,24/09/2018 18:15,5,24.7,51,23.9,51,29.72,26.18,0,0,---,13.2,23.9,0,0,0,0,0
3144,24/09/2018 18:16,5,25.2,60,25.4,60,29.83,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3145,24/09/2018 18:20,5,24.7,51,23.9,51,29.72,26.17,0,0,---,13.2,23.9,0,0,0,0,0
3146,24/09/2018 18:21,5,25.2,60,25.4,60,29.84,26.29,0,0,---,17.1,25.4,0,0,0,0,0
3147,24/09/2018 18:25,5,24.7,51,23.9,50,29.71,26.16,0,0,---,12.9,23.9,0,0,0,0,0
3148,24/09/2018 18:26,5,25.2,60,25.4,60,29.84,26.3,0,0,---,17.1,25.4,0,0,0,0,0
3149,24/09/2018 18:30,5,24.7,51,23.9,49,29.71,26.16,0,0,---,12.6,23.9,0,0,0,0,0
3150,24/09/2018 18:31,5,25.2,60,25.4,60,29.84,26.3,0,0,---,17.1,25.4,0,0,0,0,0
3151,24/09/2018 18:35,5,24.7,50,24,48,29.71,26.16,0,0,---,12.3,24,0,0,0,0,0
3152,24/09/2018 18:36,5,25.2,60,25.3,60,29.84,26.3,0,0,---,17,25.3,0,0,0,0,0
3153,24/09/2018 18:40,5,24.8,50,24,47,29.71,26.16,0,0,---,12,24,0,0,0,0,0
3154,24/09/2018 18:41,5,25.2,60,25.3,59,29.84,26.3,0,0,---,16.7,25.3,0,0,0,0,0
3155,24/09/2018 18:45,5,24.8,50,24,47,29.71,26.16,0,0,---,12,24,0,0,0,0,0
3156,24/09/2018 18:46,5,25.2,60,25.3,59,29.85,26.3,0,0,---,16.7,25.3,0,0,0,0,0
3157,24/09/2018 18:50,5,24.8,49,24,47,29.72,26.17,0,0,---,12,24,0,0,0,0,0
3158,24/09/2018 18:51,5,25.2,60,25.3,59,29.85,26.3,0,0,---,16.7,25.3,0,0,0,0,0
3159,24/09/2018 18:55,5,24.8,49,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3160,24/09/2018 18:56,5,25.2,60,25.3,59,29.84,26.3,0,0,---,16.7,25.3,0,0,0,0,0
3161,24/09/2018 19:00,5,24.8,49,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3162,24/09/2018 19:01,5,25.2,60,25.3,59,29.84,26.29,0,0,---,16.7,25.3,0,0,0,0,0
3163,24/09/2018 19:05,5,24.8,49,23.9,48,29.71,26.16,0,0,---,12.3,23.9,0,0,0,0,0
3164,24/09/2018 19:06,5,25.2,60,25.3,59,29.84,26.3,0,0,---,16.7,25.3,0,0,0,0,0
3165,24/09/2018 19:10,5,24.8,49,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3166,24/09/2018 19:11,5,25.2,60,25.3,59,29.85,26.3,0,0,---,16.7,25.3,0,0,0,0,0
3167,24/09/2018 19:15,5,24.8,49,23.9,48,29.71,26.16,0,0,---,12.3,23.9,0,0,0,0,0
3168,24/09/2018 19:16,5,25.2,60,25.3,59,29.85,26.3,0,0,---,16.7,25.3,0,0,0,0,0
3169,24/09/2018 19:20,5,24.8,50,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3170,24/09/2018 19:21,5,25.2,60,25.2,59,29.85,26.3,0,0,---,16.6,25.2,0,0,0,0,0
3171,24/09/2018 19:25,5,24.8,50,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3172,24/09/2018 19:26,5,25.2,60,25.2,59,29.85,26.3,0,0,---,16.6,25.2,0,0,0,0,0
3173,24/09/2018 19:30,5,24.9,50,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3174,24/09/2018 19:31,5,25.2,60,25.2,59,29.85,26.3,0,0,---,16.6,25.2,0,0,0,0,0
3175,24/09/2018 19:35,5,24.8,49,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3176,24/09/2018 19:36,5,25.2,60,25.2,59,29.85,26.3,0,0,---,16.6,25.2,0,0,0,0,0
3177,24/09/2018 19:41,6,24.7,49,23.9,48,29.72,26.17,0,0,---,12.3,23.9,0,0,0,0,0
3178,24/09/2018 19:41,5,25.2,60,25.2,59,29.85,26.3,0,0,---,16.6,25.2,0,0,0,0,0
3179,24/09/2018 19:46,5,24.7,49,23.9,48,29.73,26.18,0,0,---,12.3,23.9,0,0,0,0,0
3180,24/09/2018 19:46,5,25.2,60,25.2,59,29.85,26.3,0,0,---,16.6,25.2,0,0,0,0,0
3181,24/09/2018 19:51,5,24.7,49,23.9,48,29.73,26.18,0,0,---,12.3,23.9,0,0,0,0,0
3182,24/09/2018 19:51,5,25.2,60,25.2,59,29.85,26.31,0,0,---,16.6,25.2,0,0,0,0,0
3183,24/09/2018 19:56,5,24.7,50,23.9,49,29.73,26.18,0,0,---,12.6,23.9,0,0,0,0,0
3184,24/09/2018 19:56,5,25.2,60,25.2,59,29.85,26.3,0,0,---,16.6,25.2,0,0,0,0,0
3185,24/09/2018 20:01,5,24.7,50,23.9,49,29.73,26.18,0,0,---,12.6,23.9,0,0,0,0,0
3186,24/09/2018 20:01,5,25.2,60,25.2,59,29.85,26.31,0,0,---,16.6,25.2,0,0,0,0,0
3187,24/09/2018 20:06,5,24.8,50,23.9,49,29.72,26.18,0,0,---,12.6,23.9,0,0,0,0,0
3188,24/09/2018 20:06,5,25.2,60,25.3,59,29.85,26.31,0,0,---,16.7,25.3,0,0,0,0,0
3189,24/09/2018 20:11,5,24.8,51,23.9,50,29.73,26.18,0,0,---,12.9,23.9,0,0,0,0,0
3190,24/09/2018 20:11,5,25.2,60,25.3,59,29.86,26.31,0,0,---,16.7,25.3,0,0,0,0,0
3191,24/09/2018 20:16,5,24.8,50,23.9,49,29.74,26.19,0,0,---,12.6,23.9,0,0,0,0,0
3192,24/09/2018 20:16,5,25.2,60,25.3,59,29.86,26.31,0,0,---,16.7,25.3,0,0,0,0,0
3193,24/09/2018 20:21,5,24.8,51,23.9,50,29.74,26.19,0,0,---,12.9,23.9,0,0,0,0,0
3194,24/09/2018 20:21,5,25.2,60,25.3,59,29.85,26.31,0,0,---,16.7,25.3,0,0,0,0,0
3195,24/09/2018 20:26,5,24.8,51,23.9,50,29.74,26.19,0,0,---,12.9,23.9,0,0,0,0,0
3196,24/09/2018 20:26,5,25.2,60,25.3,59,29.86,26.32,0,0,---,16.7,25.3,0,0,0,0,0
3197,24/09/2018 20:31,5,24.8,50,23.9,49,29.75,26.2,0,0,---,12.6,23.9,0,0,0,0,0
3198,24/09/2018 20:31,5,25.2,60,25.3,59,29.86,26.32,0,0,---,16.7,25.3,0,0,0,0,0
3199,24/09/2018 20:36,5,24.8,50,23.9,50,29.75,26.2,0,0,---,12.9,23.9,0,0,0,0,0
3200,24/09/2018 20:36,5,25.2,60,25.3,59,29.87,26.32,0,0,---,16.7,25.3,0,0,0,0,0
3201,24/09/2018 20:41,5,24.7,51,23.9,50,29.75,26.2,0,0,---,12.9,23.9,0,0,0,0,0
3202,24/09/2018 20:41,5,25.2,60,25.3,59,29.86,26.32,0,0,---,16.7,25.3,0,0,0,0,0
3203,24/09/2018 20:46,5,24.7,51,23.9,50,29.75,26.2,0,0,---,12.9,23.9,0,0,0,0,0
3204,24/09/2018 20:46,5,25.2,60,25.3,59,29.87,26.32,0,0,---,16.7,25.3,0,0,0,0,0
3205,24/09/2018 20:51,5,24.7,51,23.9,50,29.75,26.2,0,0,---,12.9,23.9,0,0,0,0,0
3206,24/09/2018 20:51,5,25.2,60,25.3,59,29.87,26.33,0,0,---,16.7,25.3,0,0,0,0,0
3207,24/09/2018 20:56,5,24.7,50,23.9,49,29.75,26.2,0,0,---,12.6,23.9,0,0,0,0,0
3208,24/09/2018 20:56,5,25.2,60,25.3,59,29.87,26.33,0,0,---,16.7,25.3,0,0,0,0,0
3209,24/09/2018 21:01,5,24.7,49,23.9,48,29.76,26.21,0,0,---,12.3,23.9,0,0,0,0,0
3210,24/09/2018 21:01,5,25.2,60,25.3,59,29.87,26.32,0,0,---,16.7,25.3,0,0,0,0,0
3211,24/09/2018 21:06,5,24.7,49,23.9,47,29.76,26.21,0,0,---,11.9,23.9,0,0,0,0,0
3212,24/09/2018 21:06,5,25.2,60,25.3,59,29.87,26.33,0,0,---,16.7,25.3,0,0,0,0,0
3213,24/09/2018 21:11,5,24.6,48,23.8,46,29.77,26.22,0,0,---,11.5,23.8,0,0,0,0,0
3214,24/09/2018 21:11,5,25.2,60,25.3,59,29.87,26.33,0,0,---,16.7,25.3,0,0,0,0,0
3215,24/09/2018 21:16,5,25.2,60,25.2,59,29.88,26.33,0,0,---,16.6,25.2,0,0,0,0,0
3216,24/09/2018 21:17,6,24.6,46,23.7,45,29.76,26.21,0,0,---,11.1,23.7,0,0,0,0,0
3217,24/09/2018 21:21,5,25.2,60,25.1,59,29.88,26.33,0,0,---,16.6,25.1,0,0,0,0,0
3218,24/09/2018 21:22,5,24.5,45,23.7,44,29.77,26.22,0,0,---,10.8,23.7,0,0,0,0,0
3219,24/09/2018 21:26,5,25.2,60,25.1,59,29.88,26.34,0,0,---,16.6,25.1,0,0,0,0,0
3220,24/09/2018 21:27,5,24.4,44,23.6,44,29.77,26.22,0,0,---,10.7,23.6,0,0,0,0,0
3221,24/09/2018 21:31,5,25.2,60,25.1,59,29.89,26.34,0,0,---,16.6,25.1,0,0,0,0,0
3222,24/09/2018 21:33,6,24.3,44,23.6,44,29.78,26.23,0,0,---,10.7,23.6,0,0,0,0,0
3223,24/09/2018 21:36,5,25.2,60,25.1,59,29.88,26.33,0,0,---,16.6,25.1,0,0,0,0,0
3224,24/09/2018 21:38,5,24.2,44,23.6,43,29.79,26.24,0,0,---,10.3,23.6,0,0,0,0,0
3225,24/09/2018 21:41,5,25.2,60,25.1,59,29.88,26.33,0,0,---,16.6,25.1,0,0,0,0,0
3226,24/09/2018 21:43,5,24.1,43,23.6,43,29.78,26.23,0,0,---,10.3,23.6,0,0,0,0,0
3227,24/09/2018 21:46,5,25.2,60,25.1,60,29.89,26.34,0,0,---,16.8,25.1,0,0,0,0,0
3228,24/09/2018 21:48,5,24,43,23.6,42,29.79,26.24,0,0,---,10,23.6,0,0,0,0,0
3229,24/09/2018 21:51,5,25.2,60,25.2,60,29.89,26.34,0,0,---,16.9,25.2,0,0,0,0,0
3230,24/09/2018 21:53,5,23.9,44,22.7,42,29.8,26.25,0,0,---,9.2,22.7,0,0,0,0,0
3231,24/09/2018 21:56,5,25.2,60,25.2,60,29.89,26.34,0,0,---,16.9,25.2,0,0,0,0,0
3232,24/09/2018 21:58,5,23.8,44,22.7,42,29.8,26.26,0,0,---,9.2,22.7,0,0,0,0,0
3233,24/09/2018 22:01,5,25.2,60,25.2,60,29.89,26.34,0,0,---,16.9,25.2,0,0,0,0,0
3234,24/09/2018 22:03,5,23.8,44,22.7,43,29.8,26.26,0,0,---,9.5,22.7,0,0,0,0,0
3235,24/09/2018 22:06,5,25.2,60,25.3,60,29.89,26.35,0,0,---,17,25.3,0,0,0,0,0
3236,24/09/2018 22:09,6,23.7,44,22.7,44,29.81,26.26,0,0,---,9.8,22.7,0,0,0,0,0
3237,24/09/2018 22:11,5,25.2,60,25.3,60,29.9,26.35,0,0,---,17,25.3,0,0,0,0,0
3238,24/09/2018 22:14,5,23.6,45,22.7,44,29.81,26.26,0,0,---,9.8,22.7,0,0,0,0,0
3239,24/09/2018 22:16,5,25.2,60,25.4,60,29.89,26.35,0,0,---,17.1,25.4,0,0,0,0,0
